group,group_title,name,type,default,scope,consistency,aliases,deprecated,deprecated_message,const,description
15-network-transport,全局网络 / gRPC / 传输,alluxio.network.connection.health.check.timeout,duration,"""2s""",ALL,WARN,alluxio.network.connection.health.check.timeout.ms,,,NETWORK_CONNECTION_HEALTH_CHECK_TIMEOUT,"Allowed duration for checking health of client connections (gRPC channels) before being assigned to a client. If a connection does not become active within configured time, it will be shut down and a new connection will be created for the client"
15-network-transport,全局网络 / gRPC / 传输,alluxio.network.connection.server.shutdown.timeout,duration,"""60sec""",SERVER,WARN,,,,NETWORK_CONNECTION_SERVER_SHUTDOWN_TIMEOUT,Maximum time to wait for gRPC server to stop on shutdown
15-network-transport,全局网络 / gRPC / 传输,alluxio.network.connection.shutdown.graceful.timeout,duration,"""10s""",ALL,WARN,,,,NETWORK_CONNECTION_SHUTDOWN_GRACEFUL_TIMEOUT,Maximum time to wait for connections (gRPC channels) to stop on shutdown
15-network-transport,全局网络 / gRPC / 传输,alluxio.network.connection.shutdown.timeout,duration,"""1s""",ALL,WARN,,,,NETWORK_CONNECTION_SHUTDOWN_TIMEOUT,Maximum time to wait for connections (gRPC channels) to stop after graceful shutdown attempt.
15-network-transport,全局网络 / gRPC / 传输,alluxio.network.host.resolution.timeout,duration,"""5sec""",ALL,WARN,alluxio.network.host.resolution.timeout.ms,,,NETWORK_HOST_RESOLUTION_TIMEOUT_MS,"During startup of the Master and Worker processes Alluxio needs to ensure that they are listening on externally resolvable and reachable host names. To do this, Alluxio will automatically attempt to select an appropriate host name if one was not explicitly specified. This represents the maximum amount of time spent waiting to determine if a candidate host name is resolvable over the network."
15-network-transport,全局网络 / gRPC / 传输,alluxio.network.ip.address.used,boolean,false,ALL,WARN,,,,NETWORK_IP_ADDRESS_USED,"If true, when alluxio.<service_name>.hostname and alluxio.<service_name>.bind.host of a service not specified, use IP as the connect host of the service."
15-network-transport,全局网络 / gRPC / 传输,alluxio.network.netty.heartbeat.timeout,duration,"""30sec""",,,alluxio.network.netty.heartbeat.timeout.ms,,,NETWORK_NETTY_HEARTBEAT_TIMEOUT_MS,The amount of time the server will wait before closing a netty connection if there has not been any incoming traffic. The client will periodically heartbeat when there is no activity on a connection. This value should be the same on the clients and server.
15-network-transport,全局网络 / gRPC / 传输,alluxio.network.rdma.data.bind.device,string,,ALL,WARN,,,,NETWORK_RDMA_DATA_BIND_DEVICE,"The RDMA device name (e.g. 'mlx5_0:1') that Alluxio's RDMA transport should use for both the UCX listener and data transfer. Device names can be obtained via 'ibv_devinfo' (format: device_name:port_number). When a single device is specified, the corresponding network interface IP is auto-resolved for the UCX listener bind address and registered as the RDMA connect host. Multiple devices can be specified as a comma-separated list (e.g. 'mlx5_0:1,mlx5_1:1'); in that case the listener falls back to alluxio.network.rdma.data.bind.host. If unset, UCX will auto-select all available devices."
15-network-transport,全局网络 / gRPC / 传输,alluxio.network.rdma.data.bind.host,string,"""0.0.0.0""",,,,,,NETWORK_RDMA_DATA_BIND_HOST,The hostname that the Alluxio RDMA data server runs on.
15-network-transport,全局网络 / gRPC / 传输,alluxio.network.rdma.data.buffer.pool.initial.size,dataSize,"""256MB""",,,,,,NETWORK_RDMA_DATA_BUFFER_POOL_INITIAL_SIZE,Initial size budget of the RDMA registered buffer pool at startup.
15-network-transport,全局网络 / gRPC / 传输,alluxio.network.rdma.data.buffer.pool.max.size,dataSize,"""8GB""",,,,,,NETWORK_RDMA_DATA_BUFFER_POOL_MAX_SIZE,Maximum size of the RDMA registered buffer pool. The pool will not expand beyond this limit. Prefetching stops when the pool is full.
15-network-transport,全局网络 / gRPC / 传输,alluxio.network.rdma.data.buffer.pool.prewarm.size,dataSize,"""256MB""",,,,,,NETWORK_RDMA_DATA_BUFFER_POOL_PREWARM_SIZE,Amount of RDMA registered buffer pool memory to pre-warm in the 4MB chunk bucket at startup. This must not exceed alluxio.network.rdma.data.buffer.pool.initial.size.
15-network-transport,全局网络 / gRPC / 传输,alluxio.network.rdma.data.channel.idle.timeout.ms,duration,"""30s""",,,,,,NETWORK_RDMA_DATA_CHANNEL_IDLE_TIMEOUT_MS,"Idle timeout for RDMA channels.If there is no read/write activity on the channel for this duration,the channel will be closed. This is only used when RDMA data transport is enabled."
15-network-transport,全局网络 / gRPC / 传输,alluxio.network.rdma.data.enabled,boolean,false,ALL,ENFORCE,,,,NETWORK_RDMA_DATA_ENABLED,"Whether to enable RDMA for data transfer. When enabled, both client and worker will use RDMA for remote read/write operations."
15-network-transport,全局网络 / gRPC / 传输,alluxio.network.rdma.data.hostname,string,,,,,,,NETWORK_RDMA_DATA_HOSTNAME,The hostname of the Alluxio RDMA data service that clients use to connect to.
15-network-transport,全局网络 / gRPC / 传输,alluxio.network.rdma.data.inline.threshold,int,8192,,,,,,NETWORK_RDMA_DATA_INLINE_THRESHOLD,This is only used when RDMA data transport is enabled for user clients. The threshold in bytes under which RDMA write will be attempted as inline.
15-network-transport,全局网络 / gRPC / 传输,alluxio.network.rdma.data.ioworker.num,int,8,,,,,,NETWORK_RDMA_DATA_IOWORKER_NUM,Number of RDMA IO worker threads for the Alluxio RDMA data node. This is only used when RDMA data transport is enabled.
15-network-transport,全局网络 / gRPC / 传输,alluxio.network.rdma.data.operation.timeout.ms,duration,"""30s""",,,,,,NETWORK_RDMA_DATA_OPERATION_TIMEOUT_MS,Maximum time to wait for an RDMA operation to complete before timing out. Covers the full round-trip including Worker-side UFS I/O (which may involve cold reads from S3 or remote NFS). Set higher than the expected worst-case UFS latency. This is only used when RDMA data transport is enabled.
15-network-transport,全局网络 / gRPC / 传输,alluxio.network.rdma.data.port,int,59999,ALL,WARN,,,,NETWORK_RDMA_DATA_PORT,The port for the Alluxio RDMA data service.
15-network-transport,全局网络 / gRPC / 传输,alluxio.network.rdma.data.trace.enabled,boolean,false,,,,,,NETWORK_RDMA_DATA_TRACE_ENABLED,Whether to start printing RDMA data transport trace stats report.
15-network-transport,全局网络 / gRPC / 传输,alluxio.network.rdma.data.trace.print.interval.ms,duration,"""20s""",,,,,,NETWORK_RDMA_DATA_TRACE_PRINT_INTERVAL_MS,Interval for printing out RDMA data transport trace statistics logs.
15-network-transport,全局网络 / gRPC / 传输,alluxio.network.rdma.metadata.device,string,,ALL,WARN,,,,NETWORK_RDMA_METADATA_DEVICE,"The RDMA device used by the metadata service. When unset, the metadata transport chooses its default active device."
15-network-transport,全局网络 / gRPC / 传输,alluxio.network.rdma.metadata.enabled,boolean,false,ALL,WARN,,,,NETWORK_RDMA_METADATA_ENABLED,"Whether the worker RDMA metadata service is enabled. When false, the worker metadata transport server will not start and clients will not use the worker metadata transport path."
15-network-transport,全局网络 / gRPC / 传输,alluxio.network.rdma.metadata.gid.index,int,-1,ALL,WARN,,,,NETWORK_RDMA_METADATA_GID_INDEX,The RDMA GID index used by the metadata service. Negative means the metadata transport chooses its default GID.
15-network-transport,全局网络 / gRPC / 传输,alluxio.network.rdma.metadata.ib.port,int,1,ALL,WARN,,,,NETWORK_RDMA_METADATA_IB_PORT,The RDMA IB port used by the metadata service.
15-network-transport,全局网络 / gRPC / 传输,alluxio.network.rdma.metadata.port,int,29995,ALL,WARN,,,,NETWORK_RDMA_METADATA_PORT,The port for the Alluxio RDMA metadata service.
15-network-transport,全局网络 / gRPC / 传输,alluxio.network.tls.ca.cert,string,,CLIENT,WARN,,,,NETWORK_TLS_CA_CERT,"The path to the CA certificate file for TLS connections. This is used to verify the server certificate when the client connects to the server. If this is not set, the client will not verify the server certificate, which is not recommended. This is also used by the server to verify the client certificate."
15-network-transport,全局网络 / gRPC / 传输,alluxio.network.tls.client.no.endpoint.identification,boolean,false,ALL,,,,,NETWORK_TLS_CLIENT_NO_ENDPOINT_IDENTIFICATION,"If true, don't verify the server's hostname against the Common Name (CN) or Subject Alternative Name (SAN) in the server's certificate. This is not recommended as it makes the connection insecure."
15-network-transport,全局网络 / gRPC / 传输,alluxio.network.tls.enabled,boolean,false,ALL,ENFORCE,,,,NETWORK_TLS_ENABLED,"If true, enables TLS on all network communication between all Alluxio clients, masters, and workers."
15-network-transport,全局网络 / gRPC / 传输,alluxio.network.tls.keystore.alias,string,,SERVER,WARN,,,,NETWORK_TLS_KEYSTORE_ALIAS,"When the keystore contains multiple keys/aliases, this parameter must be set with the alias name of the key to use for the server. If the keystore only contains a single key, this parameter is ignored."
15-network-transport,全局网络 / gRPC / 传输,alluxio.network.tls.keystore.key.password,string,,ALL,WARN,,,,NETWORK_TLS_KEYSTORE_KEY_PASSWORD,The password for the key in the keystore.
15-network-transport,全局网络 / gRPC / 传输,alluxio.network.tls.keystore.password,string,,ALL,WARN,,,,NETWORK_TLS_KEYSTORE_PASSWORD,The password for the keystore.
15-network-transport,全局网络 / gRPC / 传输,alluxio.network.tls.keystore.path,string,,ALL,WARN,,,,NETWORK_TLS_KEYSTORE_PATH,The path to the keystore (in JKS format) for the server side ofa TLS connection.
15-network-transport,全局网络 / gRPC / 传输,alluxio.network.tls.server.cert,string,,SERVER,WARN,,,,NETWORK_TLS_SERVER_CERT,"The path to the server certificate file for TLS connections. This is used by the server to present its certificate to the client. If this is not set, the server will not present a certificate, which is not recommended."
15-network-transport,全局网络 / gRPC / 传输,alluxio.network.tls.server.key.password,string,,SERVER,WARN,,,,NETWORK_TLS_SERVER_KEY_PASSWORD,"The password for the server key file for TLS connections. This is used by the server to present its key to the client. If this is not set, the server will not present a key, which is not recommended."
15-network-transport,全局网络 / gRPC / 传输,alluxio.network.tls.server.protocols,list,"""TLSv1.1,TLSv1.2,TLSv1.3""",SERVER,ENFORCE,,,,NETWORK_TLS_SERVER_PROTOCOLS,"Comma-separated list of protocol names to enable on the server. If unset, the default internal list is used, which typically includes all the supported protocols. Example: TLSv1.1,TLSv1.2"
15-network-transport,全局网络 / gRPC / 传输,alluxio.network.tls.ssl.context.provider.classname,class,"""alluxio.util.network.tls.EnterpriseSslContextProvider""",ALL,ENFORCE,,,,NETWORK_TLS_SSL_CONTEXT_PROVIDER_CLASSNAME,Full name of the class that will be instantiated for providing SSL contexts.
15-network-transport,全局网络 / gRPC / 传输,alluxio.network.tls.truststore.password,string,,ALL,WARN,,,,NETWORK_TLS_TRUSTSTORE_PASSWORD,The password for the truststore.
15-network-transport,全局网络 / gRPC / 传输,alluxio.network.tls.truststore.path,string,,ALL,WARN,,,,NETWORK_TLS_TRUSTSTORE_PATH,The path to the truststore (in JKS format) for the client side of a TLS connection.
16-fuse,FUSE 挂载,<unresolved:FUSE_POSIX_LOCK_ENABLED>,,false,ALL,WARN,,,,FUSE_POSIX_LOCK_ENABLED,Whether to enable distributed POSIX locks in FUSE V2. Requires alluxio.write.cache.dual.buffer.file.system.type to be GENERIC_FDB_BACKED_V2.
16-fuse,FUSE 挂载,<unresolved:FUSE_V2_ENABLED>,,false,ALL,WARN,,,,FUSE_V2_ENABLED,
16-fuse,FUSE 挂载,alluxio.fuse.auth.policy.class,class,"""alluxio.fuse.auth.LaunchUserGroupAuthPolicy""",CLIENT,IGNORE,,,,FUSE_AUTH_POLICY_CLASS,"The fuse auth policy class. Valid options include: `alluxio.fuse.auth.LaunchUserGroupAuthPolicy` using the user launching the AlluxioFuse application to do authentication, `alluxio.fuse.auth.SystemUserGroupAuthPolicy` using the end-user running the fuse command to do authentication which matches POSIX standard but sacrifices performance, `alluxio.fuse.auth.CustomAuthPolicy` using the custom user group to do authentication."
16-fuse,FUSE 挂载,alluxio.fuse.auth.policy.custom.group,string,,CLIENT,IGNORE,,,,FUSE_AUTH_POLICY_CUSTOM_GROUP,The fuse group name for custom auth policy. Only valid if the is alluxio.fuse.auth.CustomAuthPolicy
16-fuse,FUSE 挂载,alluxio.fuse.auth.policy.custom.user,string,,CLIENT,IGNORE,,,,FUSE_AUTH_POLICY_CUSTOM_USER,The fuse user name for custom auth policy. Only valid if the is alluxio.fuse.auth.CustomAuthPolicy
16-fuse,FUSE 挂载,alluxio.fuse.authorization.user.cache.expiration.time,duration,"""1h""",CLIENT,IGNORE,,,,FUSE_AUTHORIZATION_USER_CACHE_EXPIRATION_TIME,The expiration time for the cached user authorization info in FUSE.
16-fuse,FUSE 挂载,alluxio.fuse.authorization.user.cache.max.size,int,10000,CLIENT,IGNORE,,,,FUSE_AUTHORIZATION_USER_CACHE_MAX_SIZE,The maximum number of users to cache authorization info for in FUSE.
16-fuse,FUSE 挂载,alluxio.fuse.authorization.user.group.translation.enabled,boolean,false,CLIENT,IGNORE,,,,FUSE_AUTHORIZATION_USER_GROUP_TRANSLATION_ENABLED,Whether to enable user/group translation in FUSE authorization.
16-fuse,FUSE 挂载,alluxio.fuse.authorizer.classname,class,"""alluxio.fuse.auth.CustomPolicyAuthorizer""",CLIENT,,,,,FUSE_AUTHORIZER_CLASSNAME,The class name of the authorizer used for FUSE authorization
16-fuse,FUSE 挂载,alluxio.fuse.cached.paths.max,int,500,CLIENT,IGNORE,,,,FUSE_CACHED_PATHS_MAX,Maximum number of FUSE-to-Alluxio path mappings to cache for FUSE conversion.
16-fuse,FUSE 挂载,alluxio.fuse.debug.enabled,boolean,false,CLIENT,IGNORE,,,,FUSE_DEBUG_ENABLED,"Run FUSE in debug mode, and have the fuse process log every FS request."
16-fuse,FUSE 挂载,alluxio.fuse.dir.stream.cache.size,int,100_000,CLIENT,IGNORE,,,,FUSE_DIR_STREAM_CACHE_SIZE,Number of child entries cached during a directory listing
16-fuse,FUSE 挂载,alluxio.fuse.enable.read.dir.plus,boolean,true,CLIENT,,,,,FUSE_ENABLE_READ_DIR_PLUS,"If enabled, the fuse will read dir by offset."
16-fuse,FUSE 挂载,alluxio.fuse.enforce.direct.io.read,boolean,false,CLIENT,,,,,FUSE_ENFORCE_DIRECT_IO_READ,"If enabled, fuse will enforce the direct io mode for read only files."
16-fuse,FUSE 挂载,alluxio.fuse.fast.copy.enabled,boolean,false,CLIENT,,,,,FUSE_FAST_COPY_ENABLED,"If enabled, ignore chmod and chown for fast copying."
16-fuse,FUSE 挂载,alluxio.fuse.fs.name,string,"""alluxio-fuse""",CLIENT,IGNORE,,,,FUSE_FS_NAME,The FUSE file system name.
16-fuse,FUSE 挂载,alluxio.fuse.in.memory.workspace.metastore.inode.quota,long,1_000_000L,CLIENT,IGNORE,alluxio.fuse.in.memory.fdb.metastore.inode.quota,,,FUSE_IN_MEMORY_WORKSPACE_METASTORE_INODE_QUOTA,The inode count quota enforced per in-memory workspace metastore instance.
16-fuse,FUSE 挂载,alluxio.fuse.in.memory.workspace.metastore.logical.size.quota,dataSize,"""10GB""",CLIENT,IGNORE,alluxio.fuse.in.memory.fdb.metastore.logical.size.quota,,,FUSE_IN_MEMORY_WORKSPACE_METASTORE_LOGICAL_SIZE_QUOTA,The logical file length quota enforced per in-memory workspace metastore instance.
16-fuse,FUSE 挂载,alluxio.fuse.in.memory.workspace.metastore.state.persist.interval,duration,"""5min""",CLIENT,IGNORE,alluxio.fuse.in.memory.fdb.metastore.state.persist.interval,,,FUSE_IN_MEMORY_WORKSPACE_METASTORE_STATE_PERSIST_INTERVAL,The fixed-rate interval for periodically persisting the in-memory workspace metastore state to .
16-fuse,FUSE 挂载,alluxio.fuse.in.memory.workspace.metastore.state.ufs.path,string,"""/tmp/fs_snapshot""",CLIENT,IGNORE,alluxio.fuse.in.memory.fdb.metastore.state.ufs.path,,,FUSE_IN_MEMORY_WORKSPACE_METASTORE_STATE_UFS_PATH,The UFS path used to restore and persist the in-memory workspace metastore state for FUSE when the metastore implementation is InMemoryFdbMetastoreImpl.
16-fuse,FUSE 挂载,alluxio.fuse.list.timeout,duration,"""0s""",CLIENT,IGNORE,,,,FUSE_LIST_TIMEOUT,The timeout to wait for list dir. A value smaller than or equal to zero means wait for readdir until finished.
16-fuse,FUSE 挂载,alluxio.fuse.local.backed.stream.buffer.size,int,1024 * 1024 * 4,CLIENT,IGNORE,,,,FUSE_LOCAL_BACKED_STREAM_BUFFER_SIZE,This buffer size is used in FuseLocalBackedStream when copying the UFS file to local and copying the local file to UFS.
16-fuse,FUSE 挂载,alluxio.fuse.local.backed.stream.enabled,boolean,false,CLIENT,,,,,FUSE_LOCAL_BACKED_STREAM_ENABLED,"If enabled, FUSE will use multiplex read/write random access stream to serve FUSE read/write requests. This feature aims to replace the legacy and to provide better posix compatibility."
16-fuse,FUSE 挂载,alluxio.fuse.local.backed.stream.tmp.dir,string,"""/tmp/alluxio-fuse-local-backed-stream""",CLIENT,,,,,FUSE_LOCAL_BACKED_STREAM_TMP_DIR,The local temporary directory for FUSE local backed stream.
16-fuse,FUSE 挂载,alluxio.fuse.local.backed.stream.tmp.dir.capacity,dataSize,"""1GB""",CLIENT,,,,,FUSE_LOCAL_BACKED_STREAM_TMP_DIR_CAPACITY,The maximum disk usage for FUSE local backed stream.
16-fuse,FUSE 挂载,alluxio.fuse.logging.threshold,duration,"""10s""",CLIENT,IGNORE,,,,FUSE_LOGGING_THRESHOLD,Logging a FUSE API call when it takes more time than the threshold.
16-fuse,FUSE 挂载,alluxio.fuse.low.level.active.inode.attr.cache.ttl,duration,"""0ms""",CLIENT,IGNORE,,,,FUSE_LOW_LEVEL_ACTIVE_INODE_ATTR_CACHE_TTL,The maximum age of a retained low-level active inode snapshot that can be returned directly from the low-level FUSE active inode table without refreshing metadata from the backend. A value smaller than or equal to zero disables this userspace inode attribute cache.
16-fuse,FUSE 挂载,alluxio.fuse.max.reader.concurrency,int,1024,ALL,WARN,,,,FUSE_MAX_READER_CONCURRENCY,Max number of concurrent readers per file in FUSE
16-fuse,FUSE 挂载,alluxio.fuse.migration.ongoing.request.grace_period,duration,"""5s""",CLIENT,,,,,FUSE_MIGRATION_ONGOING_REQUEST_GRACE_PERIOD,The grace period for ongoing requests before migration. Timed out requests will be aborted forcefully.
16-fuse,FUSE 挂载,alluxio.fuse.mount.alluxio.path,string,"""/""",ALL,WARN,alluxio.worker.fuse.mount.alluxio.path,,,FUSE_MOUNT_ALLUXIO_PATH,The Alluxio path to mount to the given Fuse mount point configured by %s.
16-fuse,FUSE 挂载,alluxio.fuse.mount.options,list,"""attr_timeout=600,entry_timeout=600""",ALL,WARN,alluxio.worker.fuse.mount.options,,,FUSE_MOUNT_OPTIONS,"The platform specific Fuse mount options to mount the given Fuse mount point. If multiple mount options are provided, separate them with comma."
16-fuse,FUSE 挂载,alluxio.fuse.mount.point,string,"""/mnt/alluxio-fuse""",ALL,WARN,alluxio.worker.fuse.mount.point,,,FUSE_MOUNT_POINT,The absolute local filesystem path that mount Alluxio path to.
16-fuse,FUSE 挂载,alluxio.fuse.non.disruptive.migration.enabled,boolean,false,CLIENT,,,,,FUSE_NON_DISRUPTIVE_MIGRATION_ENABLED,Whether enable fuse non-disruptive migration.
16-fuse,FUSE 挂载,alluxio.fuse.non.disruptive.migration.state.file.directory.path,string,"""/tmp""",CLIENT,,,,,FUSE_NON_DISRUPTIVE_MIGRATION_STATE_FILE_DIRECTORY_PATH,"The local directory path for save/restore fuse migration state files. If we are in k8s env, make sure both of new fuse pod and old fuse can access this directory."
16-fuse,FUSE 挂载,alluxio.fuse.open.file.reference.creation.wait.previous.close.timeout,duration,"""120s""",CLIENT,,,,,FUSE_OPEN_FILE_REFERENCE_CREATION_WAIT_PERVIOUS_CLOSE_TIMEOUT,"Timeout for creating open file reference in the open file registry, when there is a previous close operation on the same file path in progress."
16-fuse,FUSE 挂载,alluxio.fuse.open.read.status.cache.enabled,boolean,false,CLIENT,,,,,FUSE_OPEN_READ_STATUS_CACHE_ENABLED,"If enabled, caches file metadata (URIStatus) for 1 second to avoid repeated getStatus RPCs when the same read-only file is opened frequently. Only used for read-only file opens, not for getattr."
16-fuse,FUSE 挂载,alluxio.fuse.pre.allocate.all.async.prefetch.buffers.enabled,boolean,"format(""${%s}"", Name.USER_POSITION_READER_STREAMING_ASYNC_PREFETCH_SHARED_CACHE_ENABLED)",CLIENT,IGNORE,,,,FUSE_PRE_ALLOCATE_ALL_ASYNC_PREFETCH_BUFFERS_ENABLED,Whether to pre-allocate all available memory.
16-fuse,FUSE 挂载,alluxio.fuse.read.dir.plus.batch.size,int,12,CLIENT,,,,,FUSE_READ_DIR_PLUS_BATCH_SIZE,the batch size of read dir by offset.
16-fuse,FUSE 挂载,alluxio.fuse.read.write.lock.manager.try.lock.timeout,duration,"""20s""",ALL,WARN,,,,FUSE_READ_WRITE_LOCK_MANAGER_TRY_LOCK_TIMEOUT,Timeout for read write lockmanager trylock operation.
16-fuse,FUSE 挂载,alluxio.fuse.request.hard.timeout,duration,-1,CLIENT,IGNORE,,,,FUSE_REQUEST_HARD_TIMEOUT,"If enabled, FUSE requests will be failed immediately when the timeout is reached. Only takes effect if the timeout is > 0"
16-fuse,FUSE 挂载,alluxio.fuse.return.timeout.error.on.request.hard.timeout,boolean,true,CLIENT,,alluxio.fuse.non.disruptive.migration.return.timeout.error.on.timeout,,,FUSE_RETURN_TIMEOUT_ERROR_ON_REQUEST_HARD_TIMEOUT,Whether return timeout error code on timeout. This provides the user a more explicit error but may cause unexpected application retry behavior.
16-fuse,FUSE 挂载,alluxio.fuse.silly.rename.interceptor.enabled,boolean,false,CLIENT,,,,,FUSE_SILLY_RENAME_INTERCEPTOR_ENABLED,"Manually manages the 'silly rename' behavior in FUSE. By enabling this, Alluxio intercepts rename requests that would create '.fuse_hidden' files. It enforces immediate deletion of the original file during a rename and ignores (no-op) any explicit delete calls on existing '.fuse_hidden' files to prevent unnecessary metadata operations."
16-fuse,FUSE 挂载,alluxio.fuse.special.command.enabled,boolean,false,CLIENT,,,,,FUSE_SPECIAL_COMMAND_ENABLED,"If enabled, user can issue special FUSE commands by using 'ls -l /path/to/fuse_mount/.alluxiocli.<command_name>.<subcommand_name>', For example, when the Alluxio is mounted at local path /mnt/alluxio-fuse, 'ls -l /mnt/alluxio-fuse/.alluxiocli.metadatacache.dropAll' will drop all the user metadata cache. 'ls -l /mnt/alluxio-fuse/.alluxiocli.metadatacache.size' will get the metadata cache size， the size value will be show in the output's filesize field. 'ls -l /mnt/alluxio-fuse/path/to/be/cleaned/.alluxiocli.metadatacache.drop' will drop the metadata cache of path '/mnt/alluxio-fuse/path/to/be/cleaned/'"
16-fuse,FUSE 挂载,alluxio.fuse.umount.timeout,duration,"""0s""",CLIENT,IGNORE,,,,FUSE_UMOUNT_TIMEOUT,The timeout to wait for all in progress file read and write to finish before unmounting the Fuse filesystem when SIGTERM signal is received. A value smaller than or equal to zero means no umount wait time.
16-fuse,FUSE 挂载,alluxio.fuse.use.create.file.options.overwrite.flag,boolean,false,ALL,,,,,FUSE_USE_CREATE_FILE_OPTIONS_OVERWRITE_FLAG,"When this configuration is set to true, Fuse will use the overwrite flag in createFileOptions when overwriting files instead of directly deleting the file, which helps reduce the number of metadata requests."
16-fuse,FUSE 挂载,alluxio.fuse.user.group.translation.enabled,boolean,false,CLIENT,ENFORCE,,,,FUSE_USER_GROUP_TRANSLATION_ENABLED,"Whether to translate Alluxio users and groups into Unix users and groups when exposing Alluxio files through the FUSE API. When this property is set to false, the user and group for all FUSE files will match the user who started the alluxio-fuse process.Note that this applies to JNR-FUSE only."
16-fuse,FUSE 挂载,alluxio.fuse.web.bind.host,string,"""0.0.0.0""",CLIENT,,,,,FUSE_WEB_BIND_HOST,The hostname Alluxio FUSE web UI binds to.
16-fuse,FUSE 挂载,alluxio.fuse.web.hostname,string,,ALL,,,,,FUSE_WEB_HOSTNAME,The hostname of Alluxio FUSE web UI.
16-fuse,FUSE 挂载,alluxio.fuse.web.port,int,49999,CLIENT,,,,,FUSE_WEB_PORT,The port Alluxio FUSE web UI runs on.
16-fuse,FUSE 挂载,alluxio.user.fuse.cross.quota.domain.return.exdev.enabled,boolean,false,CLIENT,IGNORE,,,,FUSE_CROSS_QUOTA_DOMAIN_RETURN_EXDEV_ENABLED,"Controls the errno FUSE returns when a rename or hard link is rejected because the source and destination are in different write-cache directory-quota domains. When false (default), it returns EOPNOTSUPP and the operation fails outright without copying. When true, it returns EXDEV, so coreutils mv transparently falls back to copy+delete (the copy is re-created and counted in the destination domain)."
16-fuse,FUSE 挂载,alluxio.user.fuse.force.random.access.write.stream.enabled,boolean,true,CLIENT,IGNORE,,,,FUSE_FORCE_USE_RANDOM_ACCESS_WRITE_STREAM_ENABLED,"If enabled, RandomAccessFuseFileStream which support random write operation would be always used when writing file in FUSE."
16-fuse,FUSE 挂载,alluxio.user.fuse.fsync.enabled,boolean,false,CLIENT,IGNORE,,,,FUSE_FSYNC_ENABLED,"[Experimental] If enabled, the fuse fsync operation will be handled, calling the internal alluxio flush implementation."
16-fuse,FUSE 挂载,alluxio.user.fuse.hard.link.fallback.as.copy,boolean,false,CLIENT,IGNORE,,,,FUSE_HARD_LINK_FALLBACK_AS_COPY,"If enabled, when creating a hard link in FUSE, the operation will fall back to copying the file instead of returning an error."
16-fuse,FUSE 挂载,alluxio.user.fuse.hard.link.return.exdev.enabled,boolean,false,CLIENT,IGNORE,,,,FUSE_HARD_LINK_RETURN_EXDEV_ENABLED,"Enables a workaround for RocksDB versions older than 7.1.1 that do not handle EOPNOTSUPP correctly. When enabled, Alluxio FUSE will return EXDEV instead of EOPNOTSUPP for hard link operations. This is primarily needed for compatibility with older RocksDB versions (e.g., dependencies in integration tests). Newer RocksDB versions do not require this setting."
16-fuse,FUSE 挂载,alluxio.user.fuse.intercept.system.xattr.get.enabled,boolean,true,CLIENT,IGNORE,,,,FUSE_INTERCEPT_SYSTEM_XATTR_GET_ENABLED,"If enabled, FUSE getxattr requests for well-known probe xattrs such as security.capability and system.posix_acl_* are answered locally with ENODATA instead of querying the backing filesystem."
16-fuse,FUSE 挂载,alluxio.user.fuse.multipart.upload.enabled,boolean,false,CLIENT,IGNORE,,,,FUSE_MULTIPART_UPLOAD_ENABLED,"If enabled, when writing a file to UFS by fuse, data will be partitioned into multiple parts and uploaded in parallel. This improves the write performance for large files if the network bandwidth is sufficient. This property tries to do multipart upload on a best effort. If the UFS doesn't support so, the upload will fall back to regular mode."
16-fuse,FUSE 挂载,alluxio.user.fuse.path.based.config.file.path,string,,CLIENT,IGNORE,,,,FUSE_PATH_BASED_CONFIG_FILE_PATH,"If specified, alluxio will load path based fuse config from the file."
16-fuse,FUSE 挂载,alluxio.user.fuse.random.access.file.stream.atomic.write.enabled,boolean,true,CLIENT,IGNORE,,,,FUSE_RANDOM_ACCESS_FILE_STREAM_ATOMIC_WRITE_ENABLED,"If enabled, RandomAccessFuseFileStream will use atomic write feature to upload file."
16-fuse,FUSE 挂载,alluxio.user.fuse.random.access.file.stream.buffer.size,int,1024 * 1024 * 4,CLIENT,IGNORE,,,,FUSE_RANDOM_ACCESS_FILE_STREAM_BUFFER_SIZE,This buffer size is used in RandomAccessFuseFileStream when copying the UFS file to local and copying the local file to UFS.
16-fuse,FUSE 挂载,alluxio.user.fuse.random.access.file.stream.enabled,boolean,false,CLIENT,IGNORE,,,,FUSE_RANDOM_ACCESS_FILE_STREAM_ENABLED,"If enabled, RandomAccessFuseFileStream which support random write operation would be used when writing an existing file in FUSE."
16-fuse,FUSE 挂载,alluxio.user.fuse.random.access.file.stream.truncate.immediately.enabled,boolean,false,CLIENT,IGNORE,,,,FUSE_RANDOM_ACCESS_FILE_STREAM_TRUNCATE_IMMEDIATELY_ENABLED,"If enabled, RandomAccessFuseFileStream will truncate the file to UFS immediately when processing truncate(0) operation."
16-fuse,FUSE 挂载,alluxio.user.fuse.read.on.incomplete.file.enabled,boolean,false,CLIENT,IGNORE,,,,FUSE_READ_ON_INCOMPLETE_FILE_ENABLED,"If enabled, fuse allows a file to be read while it is being created by another thread. If either the random write feature or position write feature is enabled, read-during-write is supported natively, regardless of the value set for this property."
